benchmark,tree-vectorize,unroll-loops,slp-vectorize,inline-functions,prefetch-loop-arrays,omit-frame-pointer,align-functions,median_exec_time_sec,speedup_vs_O3
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.2930483169911895,0.997776921437332
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.2737088654976105,1.0129267401253028
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.2810356709960615,1.007133367327723
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.321109422511654,0.9765835796889196
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.3242374300025403,0.9742767722512702
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.3265267110036802,0.9725953938922327
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.3203097860023263,0.9771750407937363
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.3279233615030535,0.971572461483671
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.3055137194969575,0.9882498741524709
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.2929591355059529,0.9978457428140832
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.2813862725015497,1.0068578044608576
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.3051490760044544,0.9885259796887671
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.2898796519948519,1.0002280189488109
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.2722683559986763,1.0140736134118977
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.260057991501526,1.0239003106990174
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.2831999869958963,1.00543468054237
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.290142856501916,1.0000239605212093
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.2824410765024368,1.0060296668879671
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.3001557754978421,0.9923224534407598
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.300781886500772,0.9918448145583295
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.2954930190026062,0.9958940342191045
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.2987658319980255,0.9933844402207478
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.3074150495012873,0.9868126953941125
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.3140891474977252,0.9818007944544156
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.2970553500053938,0.9946944584838474
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.2684460669988766,1.0171293857607389
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.275033379002707,1.0118745048120448
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.3086322769959224,0.9858948091658696
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.3244337194992113,0.9741323782401333
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.320971601504425,0.9766854696405602
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.318365482489753,0.9786161623108334
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.3088951204990735,0.9856968284099471
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.3190637090010568,0.9780981465817574
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.310525206004968,0.9844707778877331
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.2969583640078781,0.9947688413144429
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.2857457409991184,1.0034439375195854
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.2598279875019216,1.024087241906288
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.2811715709976852,1.0070265358702088
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.2810996235057246,1.0070830912170878
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.2855030264981906,1.0036333967347593
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.2723040049968404,1.0140451998344502
